app,media_source,date_campaign,campaign,Cost,Clicks,Impressions,Installs
com.ankapp,Facebook Ads,2021-07-04,p:FB_nom:RMKT OB Sin transacciones_os:Mix_ef:RT_obj:Conversiones_ev:Purchase_tipo:AlwaysOn_expid:na,23901.2902,397,142082,17
com.ankapp,Landing Pages,2021-07-04,Footer Landings,0.0,8,0,3
com.ankapp,Organic,2021-07-04,organic,0.0,0,0,198
com.ankapp,Twitter,2021-07-04,p:TW_nom:Descargas Shoppers_os:Android_ef:Acq_obj:App Cards_ev:Installs_tipo:AlwaysOn_expid:na,0.0,0,0,1
com.ankapp,Twitter,2021-07-04,p:TW_nom:Descargas Twitter_os:Android_ef:Acq_obj:App Cards_ev:Installs_tipo:AlwaysOn_expid:na,0.0,0,0,2
com.ankapp,User_invite,2021-07-04,ankbassadors,0.0,1,0,1
com.ankapp,User_invite,2021-07-04,ankbassadors,0.0,856,0,139
com.ankapp,User_invite,2021-07-04,ankbassadors⁡_click_lookback=7d⁡_web_dp=https://ank.app/⁡_adset=13189abc-4c0c-40ef-8868-25d7514ff294,0.0,1,0,0
com.ankapp,googleadwords_int,2021-07-04,p:G_nom:Eventos Android 4_os:Android_ef:Acq_obj:Apps Auto_ev:Bank Account Added_tipo:AlwaysOn,0.0,0,0,2
com.ankapp,googleadwords_int,2021-07-04,p:G_nom:Eventos Android 4_os:Android_ef:Acq_obj:Apps Auto_ev:OBC_tipo:AlwaysOn,56776.4162,3351,306867,207
com.ankapp,googleadwords_int,2021-07-04,p:G_nom:RMKT OB Incompleto_os:Android_ef:RT_obj:Apps Auto_ev:Purchase_tipo:Experimento_expid:15,6184.5342,737,93629,14
com.ankapp,invalid_media_source_name,2021-07-04,ankbassadors,0.0,1,0,0
com.ankapp,jampp_int,2021-07-04,RTGT - AR -Android,18546.3196,0,0,0
com.ankapp,jampp_int,2021-07-04,RTGT OC - AR -Android,0.0,0,0,2
com.ankapp,jampp_int,2021-07-04,UA - AR - Android,0.0,83,1,0
com.ankapp,Facebook Ads,2021-07-05,p:FB_nom:Descargas_os:Android_ef:Acq_obj:Apps Auto_ev:Installs_tipo:AlwaysOn_expid:06,165288.33,2581,1467080,281
com.ankapp,Facebook Ads,2021-07-05,p:FB_nom:Eventos Audiencia Amplia_os:Android_ef:Acq_obj:Apps Manual_ev:OBC_tipo:AlwaysOn_expid:05,96936.1804,1599,653291,101
com.ankapp,Facebook Ads,2021-07-05,p:FB_nom:Eventos Audiencia High Intent_os:Android_ef:Acq_obj:Apps Manual_ev:OBC_tipo:AlwaysOn_expid:05,87158.18,845,382945,66
com.ankapp,Facebook Ads,2021-07-05,p:FB_nom:RMKT OB Sin transacciones_os:Mix_ef:RT_obj:Conversiones_ev:Purchase_tipo:AlwaysOn_expid:na,24254.8,453,136370,14
com.ankapp,Facebook Ads,2021-07-05,p:G_nom:RMKT_os:Android_ef:RT_obj:Conversiones_ev:Purchase_tipo:AlwaysOn_expid:na,1616.49,37,4241,0
com.ankapp,Landing Pages,2021-07-05,Footer Landings,0.0,29,0,2
com.ankapp,Organic,2021-07-05,organic,0.0,0,0,290
