residencia_provincia_id,provincia,centroide_lat,centroide_lon,fecha,cuenta_diag,cuenta_inter,cuenta_uti,cuenta_muertes,18 a 39 años SIN Factores de Riesgo,18 a 59 años CON Factores de Riesgo,40 a 49 años SIN Factores de Riesgo,50 a 59 años SIN Factores de Riesgo,60 o más años,Estrategico,Otros,Salud,TOTAL VACUNADOS,AstraZeneca,COVISHIELD,Sinopharm,Sputnik,1 dosis,2 dosis,Poblacion
74,San Luis,-33.75772574,-66.02812982,5/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508328
50,Mendoza,-34.62988731,-68.58312282,5/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990338
66,Salta,-24.29913445,-64.81446296,5/11/2020,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424397
62,Río Negro,-40.40579572,-67.22932989,5/11/2020,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747761
90,Tucumán,-26.94780018,-65.36475794,5/11/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694656
86,Santiago del Estero,-27.78241166,-63.25238666,5/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978313
10,Catamarca,-27.33583328,-66.94768243,5/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415438
18,Corrientes,-28.7743047,-57.8012192,5/11/2020,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120801
70,San Juan,-30.865368,-68.88949085,5/11/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781217
78,Santa Cruz,-48.81548518,-69.95576217,5/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365698
42,La Pampa,-37.13155377,-65.44665466,5/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358428
26,Chubut,-43.78862335,-68.52675939,5/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618994
58,Neuquén,-38.64175758,-70.11857052,5/11/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664057
46,La Rioja,-29.6857763,-67.18173597,5/11/2020,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393531
54,Misiones,-26.87539651,-54.65169662,5/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261294
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",-82.52151781,-50.7427486,5/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173432
38,Jujuy,-23.32007842,-65.76425222,5/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770881
30,Entre Ríos,-32.05887354,-59.20144755,5/12/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385961
14,Córdoba,-32.14293266,-63.80175327,5/12/2020,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760450
2,Ciudad Autónoma de Buenos Aires,-34.61449341,-58.44585635,5/12/2020,169,85,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075646
6,Buenos Aires,-36.67694152,-60.55883198,5/12/2020,90,44,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17541141
22,Chaco,-26.38643091,-60.76583074,5/12/2020,18,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204541
34,Formosa,-24.89497259,-59.93244058,5/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605193
82,Santa Fe,-30.70692716,-60.94983694,5/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536418
74,San Luis,-33.75772574,-66.02812982,5/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508328
50,Mendoza,-34.62988731,-68.58312282,5/12/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990338
66,Salta,-24.29913445,-64.81446296,5/12/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424397
62,Río Negro,-40.40579572,-67.22932989,5/12/2020,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747761
90,Tucumán,-26.94780018,-65.36475794,5/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694656
86,Santiago del Estero,-27.78241166,-63.25238666,5/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978313
10,Catamarca,-27.33583328,-66.94768243,5/12/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415438
18,Corrientes,-28.7743047,-57.8012192,5/12/2020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120801
70,San Juan,-30.865368,-68.88949085,5/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781217
78,Santa Cruz,-48.81548518,-69.95576217,5/12/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365698
42,La Pampa,-37.13155377,-65.44665466,5/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358428
26,Chubut,-43.78862335,-68.52675939,5/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618994
58,Neuquén,-38.64175758,-70.11857052,5/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664057
46,La Rioja,-29.6857763,-67.18173597,5/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393531
54,Misiones,-26.87539651,-54.65169662,5/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261294
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",-82.52151781,-50.7427486,5/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173432
38,Jujuy,-23.32007842,-65.76425222,5/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770881
30,Entre Ríos,-32.05887354,-59.20144755,5/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385961
14,Córdoba,-32.14293266,-63.80175327,5/13/2020,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760450
2,Ciudad Autónoma de Buenos Aires,-34.61449341,-58.44585635,5/13/2020,193,78,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075646
6,Buenos Aires,-36.67694152,-60.55883198,5/13/2020,96,62,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17541141
22,Chaco,-26.38643091,-60.76583074,5/13/2020,19,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204541
34,Formosa,-24.89497259,-59.93244058,5/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605193
82,Santa Fe,-30.70692716,-60.94983694,5/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536418
74,San Luis,-33.75772574,-66.02812982,5/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508328
50,Mendoza,-34.62988731,-68.58312282,5/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990338
66,Salta,-24.29913445,-64.81446296,5/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424397
62,Río Negro,-40.40579572,-67.22932989,5/13/2020,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747761
90,Tucumán,-26.94780018,-65.36475794,5/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694656
86,Santiago del Estero,-27.78241166,-63.25238666,5/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978313
10,Catamarca,-27.33583328,-66.94768243,5/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415438
18,Corrientes,-28.7743047,-57.8012192,5/13/2020,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120801
70,San Juan,-30.865368,-68.88949085,5/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781217
78,Santa Cruz,-48.81548518,-69.95576217,5/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365698
42,La Pampa,-37.13155377,-65.44665466,5/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358428
26,Chubut,-43.78862335,-68.52675939,5/13/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618994
58,Neuquén,-38.64175758,-70.11857052,5/13/2020,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664057
46,La Rioja,-29.6857763,-67.18173597,5/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393531
54,Misiones,-26.87539651,-54.65169662,5/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261294
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",-82.52151781,-50.7427486,5/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173432
38,Jujuy,-23.32007842,-65.76425222,5/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770881
30,Entre Ríos,-32.05887354,-59.20144755,5/14/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385961
14,Córdoba,-32.14293266,-63.80175327,5/14/2020,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760450
2,Ciudad Autónoma de Buenos Aires,-34.61449341,-58.44585635,5/14/2020,168,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075646
6,Buenos Aires,-36.67694152,-60.55883198,5/14/2020,94,34,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17541141
22,Chaco,-26.38643091,-60.76583074,5/14/2020,27,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204541
34,Formosa,-24.89497259,-59.93244058,5/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605193
82,Santa Fe,-30.70692716,-60.94983694,5/14/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536418
74,San Luis,-33.75772574,-66.02812982,5/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508328
50,Mendoza,-34.62988731,-68.58312282,5/14/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990338
66,Salta,-24.29913445,-64.81446296,5/14/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424397
62,Río Negro,-40.40579572,-67.22932989,5/14/2020,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747761
90,Tucumán,-26.94780018,-65.36475794,5/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694656
86,Santiago del Estero,-27.78241166,-63.25238666,5/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978313
10,Catamarca,-27.33583328,-66.94768243,5/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415438
18,Corrientes,-28.7743047,-57.8012192,5/14/2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120801
70,San Juan,-30.865368,-68.88949085,5/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781217
78,Santa Cruz,-48.81548518,-69.95576217,5/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365698
42,La Pampa,-37.13155377,-65.44665466,5/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358428
26,Chubut,-43.78862335,-68.52675939,5/14/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618994
58,Neuquén,-38.64175758,-70.11857052,5/14/2020,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664057
46,La Rioja,-29.6857763,-67.18173597,5/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393531
54,Misiones,-26.87539651,-54.65169662,5/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261294
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",-82.52151781,-50.7427486,5/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173432
38,Jujuy,-23.32007842,-65.76425222,5/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770881
30,Entre Ríos,-32.05887354,-59.20144755,5/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385961
14,Córdoba,-32.14293266,-63.80175327,5/15/2020,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760450
2,Ciudad Autónoma de Buenos Aires,-34.61449341,-58.44585635,5/15/2020,264,72,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075646
6,Buenos Aires,-36.67694152,-60.55883198,5/15/2020,98,59,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17541141
22,Chaco,-26.38643091,-60.76583074,5/15/2020,16,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204541
34,Formosa,-24.89497259,-59.93244058,5/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605193
82,Santa Fe,-30.70692716,-60.94983694,5/15/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536418
74,San Luis,-33.75772574,-66.02812982,5/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508328
50,Mendoza,-34.62988731,-68.58312282,5/15/2020,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990338
66,Salta,-24.29913445,-64.81446296,5/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424397
62,Río Negro,-40.40579572,-67.22932989,5/15/2020,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747761
90,Tucumán,-26.94780018,-65.36475794,5/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694656
86,Santiago del Estero,-27.78241166,-63.25238666,5/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978313
10,Catamarca,-27.33583328,-66.94768243,5/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415438
18,Corrientes,-28.7743047,-57.8012192,5/15/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120801
70,San Juan,-30.865368,-68.88949085,5/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781217
78,Santa Cruz,-48.81548518,-69.95576217,5/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365698
42,La Pampa,-37.13155377,-65.44665466,5/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358428
26,Chubut,-43.78862335,-68.52675939,5/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618994
58,Neuquén,-38.64175758,-70.11857052,5/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664057
46,La Rioja,-29.6857763,-67.18173597,5/15/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393531
54,Misiones,-26.87539651,-54.65169662,5/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261294
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",-82.52151781,-50.7427486,5/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173432
38,Jujuy,-23.32007842,-65.76425222,5/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770881
30,Entre Ríos,-32.05887354,-59.20144755,5/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385961
14,Córdoba,-32.14293266,-63.80175327,5/16/2020,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760450
2,Ciudad Autónoma de Buenos Aires,-34.61449341,-58.44585635,5/16/2020,169,79,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075646
6,Buenos Aires,-36.67694152,-60.55883198,5/16/2020,120,72,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17541141
22,Chaco,-26.38643091,-60.76583074,5/16/2020,25,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204541
34,Formosa,-24.89497259,-59.93244058,5/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605193
82,Santa Fe,-30.70692716,-60.94983694,5/16/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536418
74,San Luis,-33.75772574,-66.02812982,5/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508328
50,Mendoza,-34.62988731,-68.58312282,5/16/2020,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990338
66,Salta,-24.29913445,-64.81446296,5/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424397
62,Río Negro,-40.40579572,-67.22932989,5/16/2020,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747761
90,Tucumán,-26.94780018,-65.36475794,5/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694656
86,Santiago del Estero,-27.78241166,-63.25238666,5/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978313
10,Catamarca,-27.33583328,-66.94768243,5/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415438
18,Corrientes,-28.7743047,-57.8012192,5/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120801
70,San Juan,-30.865368,-68.88949085,5/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781217
78,Santa Cruz,-48.81548518,-69.95576217,5/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365698
42,La Pampa,-37.13155377,-65.44665466,5/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358428
26,Chubut,-43.78862335,-68.52675939,5/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618994
58,Neuquén,-38.64175758,-70.11857052,5/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664057
46,La Rioja,-29.6857763,-67.18173597,5/16/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393531
54,Misiones,-26.87539651,-54.65169662,5/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261294
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",-82.52151781,-50.7427486,5/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173432
38,Jujuy,-23.32007842,-65.76425222,5/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770881
30,Entre Ríos,-32.05887354,-59.20144755,5/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385961
14,Córdoba,-32.14293266,-63.80175327,5/17/2020,16,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760450
2,Ciudad Autónoma de Buenos Aires,-34.61449341,-58.44585635,5/17/2020,150,96,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075646
6,Buenos Aires,-36.67694152,-60.55883198,5/17/2020,53,51,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17541141
22,Chaco,-26.38643091,-60.76583074,5/17/2020,14,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204541
34,Formosa,-24.89497259,-59.93244058,5/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605193
82,Santa Fe,-30.70692716,-60.94983694,5/17/2020,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536418
74,San Luis,-33.75772574,-66.02812982,5/17/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508328
50,Mendoza,-34.62988731,-68.58312282,5/17/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990338
66,Salta,-24.29913445,-64.81446296,5/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424397
62,Río Negro,-40.40579572,-67.22932989,5/17/2020,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747761
90,Tucumán,-26.94780018,-65.36475794,5/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694656
86,Santiago del Estero,-27.78241166,-63.25238666,5/17/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978313
10,Catamarca,-27.33583328,-66.94768243,5/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415438
18,Corrientes,-28.7743047,-57.8012192,5/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120801
70,San Juan,-30.865368,-68.88949085,5/17/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781217
78,Santa Cruz,-48.81548518,-69.95576217,5/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365698
42,La Pampa,-37.13155377,-65.44665466,5/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358428
26,Chubut,-43.78862335,-68.52675939,5/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618994
58,Neuquén,-38.64175758,-70.11857052,5/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664057
46,La Rioja,-29.6857763,-67.18173597,5/17/2020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393531
54,Misiones,-26.87539651,-54.65169662,5/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261294
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",-82.52151781,-50.7427486,5/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173432
38,Jujuy,-23.32007842,-65.76425222,5/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770881
30,Entre Ríos,-32.05887354,-59.20144755,5/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385961
14,Córdoba,-32.14293266,-63.80175327,5/18/2020,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760450
2,Ciudad Autónoma de Buenos Aires,-34.61449341,-58.44585635,5/18/2020,179,112,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075646
6,Buenos Aires,-36.67694152,-60.55883198,5/18/2020,156,91,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17541141
22,Chaco,-26.38643091,-60.76583074,5/18/2020,25,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204541
34,Formosa,-24.89497259,-59.93244058,5/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605193
82,Santa Fe,-30.70692716,-60.94983694,5/18/2020,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536418
74,San Luis,-33.75772574,-66.02812982,5/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508328
50,Mendoza,-34.62988731,-68.58312282,5/18/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990338
66,Salta,-24.29913445,-64.81446296,5/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424397
62,Río Negro,-40.40579572,-67.22932989,5/18/2020,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747761
90,Tucumán,-26.94780018,-65.36475794,5/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694656
86,Santiago del Estero,-27.78241166,-63.25238666,5/18/2020,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978313
10,Catamarca,-27.33583328,-66.94768243,5/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415438
18,Corrientes,-28.7743047,-57.8012192,5/18/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120801
70,San Juan,-30.865368,-68.88949085,5/18/2020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781217
78,Santa Cruz,-48.81548518,-69.95576217,5/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365698
42,La Pampa,-37.13155377,-65.44665466,5/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358428
26,Chubut,-43.78862335,-68.52675939,5/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618994
58,Neuquén,-38.64175758,-70.11857052,5/18/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664057
46,La Rioja,-29.6857763,-67.18173597,5/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393531
54,Misiones,-26.87539651,-54.65169662,5/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261294
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",-82.52151781,-50.7427486,5/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173432
38,Jujuy,-23.32007842,-65.76425222,5/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770881
30,Entre Ríos,-32.05887354,-59.20144755,5/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385961
14,Córdoba,-32.14293266,-63.80175327,5/19/2020,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760450
2,Ciudad Autónoma de Buenos Aires,-34.61449341,-58.44585635,5/19/2020,334,105,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075646
6,Buenos Aires,-36.67694152,-60.55883198,5/19/2020,154,82,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17541141
22,Chaco,-26.38643091,-60.76583074,5/19/2020,31,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204541
34,Formosa,-24.89497259,-59.93244058,5/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605193
