residencia_provincia_id,fecha,year,mes,dia,weekday,cuenta_diag,cuenta_inter,cuenta_uti,cuenta_muertes,18 a 39 años SIN Factores de Riesgo,18 a 59 años CON Factores de Riesgo,40 a 49 años SIN Factores de Riesgo,50 a 59 años SIN Factores de Riesgo,60 o más años,Estratégico,Otros,Salud,AstraZeneca,COVISHIELD,Sinopharm,Sputnik,1,2,Poblacion
86,2020-04-12,2020,4,12,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,978313
10,2020-04-12,2020,4,12,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,415438
66,2020-04-12,2020,4,12,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1424397
90,2020-04-12,2020,4,12,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1694656
70,2020-04-12,2020,4,12,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,781217
78,2020-04-12,2020,4,12,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,365698
99,2020-04-12,2020,4,12,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0
42,2020-04-12,2020,4,12,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,358428
26,2020-04-12,2020,4,12,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,618994
22,2020-04-12,2020,4,12,1,1.0,4.0,2.0,0.0,,,,,,,,,,,,,,,1204541
58,2020-04-12,2020,4,12,1,5.0,1.0,0.0,0.0,,,,,,,,,,,,,,,664057
18,2020-04-12,2020,4,12,1,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1120801
46,2020-04-12,2020,4,12,1,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,393531
54,2020-04-12,2020,4,12,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1261294
94,2020-04-12,2020,4,12,1,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,173432
38,2020-04-12,2020,4,12,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,770881
30,2020-04-13,2020,4,13,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1385961
14,2020-04-13,2020,4,13,2,14.0,3.0,1.0,1.0,,,,,,,,,,,,,,,3760450
2,2020-04-13,2020,4,13,2,10.0,18.0,1.0,1.0,,,,,,,,,,,,,,,3075646
6,2020-04-13,2020,4,13,2,23.0,25.0,3.0,2.0,,,,,,,,,,,,,,,17541141
34,2020-04-13,2020,4,13,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,605193
82,2020-04-13,2020,4,13,2,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,3536418
74,2020-04-13,2020,4,13,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,508328
62,2020-04-13,2020,4,13,2,7.0,11.0,1.0,1.0,,,,,,,,,,,,,,,74761
50,2020-04-13,2020,4,13,2,1.0,4.0,1.0,0.0,,,,,,,,,,,,,,,1990338
86,2020-04-13,2020,4,13,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,978313
10,2020-04-13,2020,4,13,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,415438
66,2020-04-13,2020,4,13,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1424397
90,2020-04-13,2020,4,13,2,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1694656
70,2020-04-13,2020,4,13,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,781217
78,2020-04-13,2020,4,13,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,365698
99,2020-04-13,2020,4,13,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0
42,2020-04-13,2020,4,13,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,358428
26,2020-04-13,2020,4,13,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,618994
22,2020-04-13,2020,4,13,2,26.0,2.0,2.0,1.0,,,,,,,,,,,,,,,1204541
58,2020-04-13,2020,4,13,2,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,664057
18,2020-04-13,2020,4,13,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1120801
46,2020-04-13,2020,4,13,2,6.0,0.0,0.0,1.0,,,,,,,,,,,,,,,393531
54,2020-04-13,2020,4,13,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1261294
94,2020-04-13,2020,4,13,2,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,173432
38,2020-04-13,2020,4,13,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,770881
30,2020-04-14,2020,4,14,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1385961
14,2020-04-14,2020,4,14,3,14.0,4.0,0.0,0.0,,,,,,,,,,,,,,,3760450
2,2020-04-14,2020,4,14,3,16.0,21.0,2.0,6.0,,,,,,,,,,,,,,,3075646
6,2020-04-14,2020,4,14,3,63.0,25.0,3.0,1.0,,,,,,,,,,,,,,,17541141
34,2020-04-14,2020,4,14,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,605193
82,2020-04-14,2020,4,14,3,6.0,1.0,1.0,0.0,,,,,,,,,,,,,,,3536418
74,2020-04-14,2020,4,14,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,508328
62,2020-04-14,2020,4,14,3,16.0,3.0,1.0,0.0,,,,,,,,,,,,,,,74761
50,2020-04-14,2020,4,14,3,4.0,1.0,0.0,1.0,,,,,,,,,,,,,,,1990338
86,2020-04-14,2020,4,14,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,978313
10,2020-04-14,2020,4,14,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,415438
66,2020-04-14,2020,4,14,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1424397
90,2020-04-14,2020,4,14,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1694656
70,2020-04-14,2020,4,14,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,781217
78,2020-04-14,2020,4,14,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,365698
99,2020-04-14,2020,4,14,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0
42,2020-04-14,2020,4,14,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,358428
26,2020-04-14,2020,4,14,3,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,618994
22,2020-04-14,2020,4,14,3,2.0,2.0,0.0,1.0,,,,,,,,,,,,,,,1204541
58,2020-04-14,2020,4,14,3,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,664057
18,2020-04-14,2020,4,14,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1120801
46,2020-04-14,2020,4,14,3,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,393531
54,2020-04-14,2020,4,14,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1261294
94,2020-04-14,2020,4,14,3,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,173432
38,2020-04-14,2020,4,14,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,770881
30,2020-04-15,2020,4,15,4,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1385961
14,2020-04-15,2020,4,15,4,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,3760450
2,2020-04-15,2020,4,15,4,32.0,12.0,1.0,0.0,,,,,,,,,,,,,,,3075646
6,2020-04-15,2020,4,15,4,51.0,32.0,2.0,5.0,,,,,,,,,,,,,,,17541141
34,2020-04-15,2020,4,15,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,605193
82,2020-04-15,2020,4,15,4,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,3536418
74,2020-04-15,2020,4,15,4,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,508328
62,2020-04-15,2020,4,15,4,13.0,12.0,0.0,0.0,,,,,,,,,,,,,,,74761
50,2020-04-15,2020,4,15,4,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,1990338
86,2020-04-15,2020,4,15,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,978313
10,2020-04-15,2020,4,15,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,415438
66,2020-04-15,2020,4,15,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1424397
90,2020-04-15,2020,4,15,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1694656
70,2020-04-15,2020,4,15,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,781217
78,2020-04-15,2020,4,15,4,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,365698
99,2020-04-15,2020,4,15,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0
42,2020-04-15,2020,4,15,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,358428
26,2020-04-15,2020,4,15,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,618994
22,2020-04-15,2020,4,15,4,14.0,0.0,1.0,0.0,,,,,,,,,,,,,,,1204541
58,2020-04-15,2020,4,15,4,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,664057
18,2020-04-15,2020,4,15,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1120801
46,2020-04-15,2020,4,15,4,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,393531
54,2020-04-15,2020,4,15,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1261294
94,2020-04-15,2020,4,15,4,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,173432
38,2020-04-15,2020,4,15,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,770881
30,2020-04-16,2020,4,16,5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1385961
14,2020-04-16,2020,4,16,5,6.0,1.0,0.0,0.0,,,,,,,,,,,,,,,3760450
2,2020-04-16,2020,4,16,5,18.0,14.0,0.0,3.0,,,,,,,,,,,,,,,3075646
6,2020-04-16,2020,4,16,5,42.0,24.0,1.0,4.0,,,,,,,,,,,,,,,17541141
34,2020-04-16,2020,4,16,5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,605193
82,2020-04-16,2020,4,16,5,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,3536418
74,2020-04-16,2020,4,16,5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,508328
62,2020-04-16,2020,4,16,5,10.0,4.0,0.0,0.0,,,,,,,,,,,,,,,74761
50,2020-04-16,2020,4,16,5,4.0,1.0,0.0,1.0,,,,,,,,,,,,,,,1990338
86,2020-04-16,2020,4,16,5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,978313
10,2020-04-16,2020,4,16,5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,415438
66,2020-04-16,2020,4,16,5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1424397
90,2020-04-16,2020,4,16,5,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,1694656
70,2020-04-16,2020,4,16,5,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,781217
78,2020-04-16,2020,4,16,5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,365698
99,2020-04-16,2020,4,16,5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0
42,2020-04-16,2020,4,16,5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,358428
26,2020-04-16,2020,4,16,5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,618994
22,2020-04-16,2020,4,16,5,22.0,2.0,1.0,0.0,,,,,,,,,,,,,,,1204541
58,2020-04-16,2020,4,16,5,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,664057
18,2020-04-16,2020,4,16,5,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1120801
46,2020-04-16,2020,4,16,5,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,393531
54,2020-04-16,2020,4,16,5,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,1261294
94,2020-04-16,2020,4,16,5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,173432
38,2020-04-16,2020,4,16,5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,770881
30,2020-04-17,2020,4,17,6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1385961
14,2020-04-17,2020,4,17,6,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,3760450
2,2020-04-17,2020,4,17,6,15.0,15.0,0.0,2.0,,,,,,,,,,,,,,,3075646
6,2020-04-17,2020,4,17,6,35.0,41.0,4.0,3.0,,,,,,,,,,,,,,,17541141
34,2020-04-17,2020,4,17,6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,605193
82,2020-04-17,2020,4,17,6,7.0,3.0,0.0,0.0,,,,,,,,,,,,,,,3536418
74,2020-04-17,2020,4,17,6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,508328
62,2020-04-17,2020,4,17,6,4.0,5.0,1.0,0.0,,,,,,,,,,,,,,,74761
50,2020-04-17,2020,4,17,6,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,1990338
86,2020-04-17,2020,4,17,6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,978313
10,2020-04-17,2020,4,17,6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,415438
66,2020-04-17,2020,4,17,6,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,1424397
90,2020-04-17,2020,4,17,6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1694656
70,2020-04-17,2020,4,17,6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,781217
78,2020-04-17,2020,4,17,6,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,365698
99,2020-04-17,2020,4,17,6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0
42,2020-04-17,2020,4,17,6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,358428
26,2020-04-17,2020,4,17,6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,618994
22,2020-04-17,2020,4,17,6,16.0,1.0,0.0,0.0,,,,,,,,,,,,,,,1204541
58,2020-04-17,2020,4,17,6,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,,664057
18,2020-04-17,2020,4,17,6,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1120801
46,2020-04-17,2020,4,17,6,0.0,1.0,2.0,1.0,,,,,,,,,,,,,,,393531
54,2020-04-17,2020,4,17,6,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,1261294
94,2020-04-17,2020,4,17,6,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,173432
38,2020-04-17,2020,4,17,6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,770881
30,2020-04-18,2020,4,18,7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1385961
14,2020-04-18,2020,4,18,7,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,3760450
2,2020-04-18,2020,4,18,7,25.0,23.0,2.0,0.0,,,,,,,,,,,,,,,3075646
6,2020-04-18,2020,4,18,7,59.0,29.0,3.0,4.0,,,,,,,,,,,,,,,17541141
34,2020-04-18,2020,4,18,7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,605193
82,2020-04-18,2020,4,18,7,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,3536418
74,2020-04-18,2020,4,18,7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,508328
62,2020-04-18,2020,4,18,7,6.0,5.0,0.0,0.0,,,,,,,,,,,,,,,74761
50,2020-04-18,2020,4,18,7,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,1990338
86,2020-04-18,2020,4,18,7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,978313
10,2020-04-18,2020,4,18,7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,415438
66,2020-04-18,2020,4,18,7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1424397
90,2020-04-18,2020,4,18,7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1694656
70,2020-04-18,2020,4,18,7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,781217
78,2020-04-18,2020,4,18,7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,365698
99,2020-04-18,2020,4,18,7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0
42,2020-04-18,2020,4,18,7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,358428
26,2020-04-18,2020,4,18,7,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,618994
22,2020-04-18,2020,4,18,7,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1204541
58,2020-04-18,2020,4,18,7,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,664057
18,2020-04-18,2020,4,18,7,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1120801
46,2020-04-18,2020,4,18,7,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,393531
54,2020-04-18,2020,4,18,7,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1261294
94,2020-04-18,2020,4,18,7,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,173432
38,2020-04-18,2020,4,18,7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,770881
30,2020-04-19,2020,4,19,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1385961
14,2020-04-19,2020,4,19,1,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,3760450
2,2020-04-19,2020,4,19,1,19.0,26.0,1.0,2.0,,,,,,,,,,,,,,,3075646
6,2020-04-19,2020,4,19,1,27.0,33.0,4.0,3.0,,,,,,,,,,,,,,,17541141
34,2020-04-19,2020,4,19,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,605193
82,2020-04-19,2020,4,19,1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,3536418
74,2020-04-19,2020,4,19,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,508328
62,2020-04-19,2020,4,19,1,5.0,11.0,0.0,1.0,,,,,,,,,,,,,,,74761
50,2020-04-19,2020,4,19,1,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,1990338
86,2020-04-19,2020,4,19,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,978313
10,2020-04-19,2020,4,19,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,415438
66,2020-04-19,2020,4,19,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1424397
90,2020-04-19,2020,4,19,1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1694656
70,2020-04-19,2020,4,19,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,781217
78,2020-04-19,2020,4,19,1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,365698
99,2020-04-19,2020,4,19,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0
42,2020-04-19,2020,4,19,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,358428
26,2020-04-19,2020,4,19,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,618994
22,2020-04-19,2020,4,19,1,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1204541
58,2020-04-19,2020,4,19,1,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,664057
18,2020-04-19,2020,4,19,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1120801
46,2020-04-19,2020,4,19,1,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,393531
54,2020-04-19,2020,4,19,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1261294
94,2020-04-19,2020,4,19,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,173432
38,2020-04-19,2020,4,19,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,770881
30,2020-04-20,2020,4,20,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1385961
14,2020-04-20,2020,4,20,2,2.0,16.0,2.0,2.0,,,,,,,,,,,,,,,3760450
2,2020-04-20,2020,4,20,2,15.0,21.0,5.0,1.0,,,,,,,,,,,,,,,3075646
6,2020-04-20,2020,4,20,2,48.0,47.0,4.0,2.0,,,,,,,,,,,,,,,17541141
34,2020-04-20,2020,4,20,2,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,605193
82,2020-04-20,2020,4,20,2,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,3536418
74,2020-04-20,2020,4,20,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,508328
62,2020-04-20,2020,4,20,2,16.0,13.0,0.0,2.0,,,,,,,,,,,,,,,74761
50,2020-04-20,2020,4,20,2,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1990338
86,2020-04-20,2020,4,20,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,978313
10,2020-04-20,2020,4,20,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,415438
66,2020-04-20,2020,4,20,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1424397
90,2020-04-20,2020,4,20,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1694656
70,2020-04-20,2020,4,20,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,781217
78,2020-04-20,2020,4,20,2,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,365698
99,2020-04-20,2020,4,20,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0
42,2020-04-20,2020,4,20,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,358428
26,2020-04-20,2020,4,20,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,618994
22,2020-04-20,2020,4,20,2,4.0,1.0,1.0,0.0,,,,,,,,,,,,,,,1204541
58,2020-04-20,2020,4,20,2,4.0,2.0,0.0,0.0,,,,,,,,,,,,,,,664057
18,2020-04-20,2020,4,20,2,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1120801
46,2020-04-20,2020,4,20,2,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,393531
54,2020-04-20,2020,4,20,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1261294
94,2020-04-20,2020,4,20,2,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,173432
38,2020-04-20,2020,4,20,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,770881
30,2020-04-21,2020,4,21,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1385961
14,2020-04-21,2020,4,21,3,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,,3760450
2,2020-04-21,2020,4,21,3,53.0,41.0,1.0,4.0,,,,,,,,,,,,,,,3075646
6,2020-04-21,2020,4,21,3,62.0,27.0,1.0,4.0,,,,,,,,,,,,,,,17541141
34,2020-04-21,2020,4,21,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,605193
82,2020-04-21,2020,4,21,3,6.0,1.0,0.0,0.0,,,,,,,,,,,,,,,3536418
74,2020-04-21,2020,4,21,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,508328
62,2020-04-21,2020,4,21,3,13.0,11.0,0.0,0.0,,,,,,,,,,,,,,,74761
50,2020-04-21,2020,4,21,3,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1990338
86,2020-04-21,2020,4,21,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,978313
10,2020-04-21,2020,4,21,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,415438
66,2020-04-21,2020,4,21,3,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,1424397
90,2020-04-21,2020,4,21,3,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1694656
70,2020-04-21,2020,4,21,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,781217
78,2020-04-21,2020,4,21,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,365698
99,2020-04-21,2020,4,21,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0
42,2020-04-21,2020,4,21,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,358428
26,2020-04-21,2020,4,21,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,618994
22,2020-04-21,2020,4,21,3,7.0,1.0,0.0,0.0,,,,,,,,,,,,,,,1204541
58,2020-04-21,2020,4,21,3,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,664057
18,2020-04-21,2020,4,21,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1120801
46,2020-04-21,2020,4,21,3,5.0,0.0,0.0,2.0,,,,,,,,,,,,,,,393531
54,2020-04-21,2020,4,21,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1261294
94,2020-04-21,2020,4,21,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,173432
38,2020-04-21,2020,4,21,3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,770881
30,2020-04-22,2020,4,22,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1385961
14,2020-04-22,2020,4,22,4,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,3760450
2,2020-04-22,2020,4,22,4,24.0,58.0,3.0,2.0,,,,,,,,,,,,,,,3075646
6,2020-04-22,2020,4,22,4,59.0,32.0,3.0,7.0,,,,,,,,,,,,,,,17541141
34,2020-04-22,2020,4,22,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,605193
82,2020-04-22,2020,4,22,4,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,3536418
74,2020-04-22,2020,4,22,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,508328
62,2020-04-22,2020,4,22,4,14.0,5.0,0.0,0.0,,,,,,,,,,,,,,,74761
50,2020-04-22,2020,4,22,4,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,1990338
86,2020-04-22,2020,4,22,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,978313
10,2020-04-22,2020,4,22,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,415438
66,2020-04-22,2020,4,22,4,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,1424397
90,2020-04-22,2020,4,22,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1694656
70,2020-04-22,2020,4,22,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,781217
78,2020-04-22,2020,4,22,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,365698
99,2020-04-22,2020,4,22,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0
42,2020-04-22,2020,4,22,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,358428
26,2020-04-22,2020,4,22,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,618994
22,2020-04-22,2020,4,22,4,6.0,2.0,2.0,0.0,,,,,,,,,,,,,,,1204541
58,2020-04-22,2020,4,22,4,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,,664057
18,2020-04-22,2020,4,22,4,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1120801
46,2020-04-22,2020,4,22,4,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,393531
54,2020-04-22,2020,4,22,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1261294
94,2020-04-22,2020,4,22,4,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,173432
38,2020-04-22,2020,4,22,4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,770881
30,2020-04-23,2020,4,23,5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1385961
14,2020-04-23,2020,4,23,5,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,3760450
